feature	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	T33	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52	T53	T54	T55	T56	T57	T58	T59	T60	T61	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76	T77	T78	T79	T80	T81	T82	T83	T84	T85	T86	T87	T88	T89	T90	T91	T92	T93	T94	T95	T96	T97	T98	T99	T100
S36	0.00572883021504743	5.24185831703946e-06	0.0382433408896894	0.00179887041258123	0.186705349605562	0.0907206181100466	0.0205362814644339	0.00126019417406676	0.0640445523049447	0.00140197299562955	0.00692302073240278	0.00370630849394844	0.00333026607439461	0	0.000693354411918863	0	0	0	0.0675355077034444	0.0286305888880111	4.73877259599364e-05	0.00204470370853268	0	0.075322101885397	0.00463851304436917	0.00294695906826241	0.00279732501793528	0.0204220080902247	0.0372259165723734	0.00312441514609048	0	0.0508466216373917	0.0016546609518356	0.00460592124011892	0.001319327629797	0	0.0204457091243676	0	1.25313184165876e-05	0.00021194056556968	0	0.00153283046072077	0.0044652863529302	0	0.000391750706823423	0	0	0	0	0.00188040984083269	0	0.00173836442190587	0.00735967246761337	0.0033759348544699	0	0.107582490255462	0.00201691336475845	0	0	0.00459268028754191	0.00322343764456612	0.00453662274250438	0	0	0.00223492733298352	0.00260667809391692	0.0137547968152902	0	0.00623211758801356	0.00124463938306735	0	0	0	0	0.00224192656581127	0.000493721448449882	0.000113603977923401	0	0.0039085726229939	7.56360611079021e-05	4.47909871407309e-05	0.00563176752944664	2.01489596702989e-05	0.00174532908288873	0	0.00357021807013155	0	0	0.000106276206804986	9.19885255504289e-05	0.000287145827383575	0.000887112020294427	0.00359844806140172	0	0.00129378921276887	0.000452705914556312	0.00466752208087314	0	0.00164046108639001	0.000114792146232726
S37	1.03065640857881e-05	0	0.00577024059323875	0.00980672828900721	0.209479618521415	6.52896563528621e-05	0.0020417684842169	3.6231557328861e-05	0.0229289343340999	0.473875222310685	0.000200821576393303	0	2.87845147787309e-06	0.000146795230897701	0	9.78983725296795e-05	0	0	0.000402165874276123	4.19004003713613e-05	0	3.28313079409062e-06	0	5.04495447969457e-05	0.0334720037375084	1.4747021248558e-05	0.000570452934288298	0.000367902277994323	3.34585736808239e-05	0.000335773662212624	0	8.90835403416096e-06	7.20497561241753e-06	0	0.0100159408935983	0.156193148274812	1.74944349138667e-05	1.07423119884787e-05	0.000160213677099141	0	0	0	0.00126625646040142	0	0	6.37356884606053e-05	0.00979066166424245	0.000190450732467407	0.00487290720227645	0.00051851485422647	0	0	0.00101766668879628	6.37576398234889e-05	0	0	0.00471357360244767	0.000283170743366828	0	0	9.41355000982662e-05	0.000346270423393422	1.95622541171055e-05	0	0	0	0	2.87022579590227e-05	0	3.23392952524119e-05	0	0.000344266987548295	0.000153082039681708	0	2.97186963109913e-05	0	0.000983933121169841	5.53495487673967e-06	1.39059955347571e-06	0	3.55054173729102e-05	0	0.000956462336753949	0	0	0.0050841759347827	0	0.00865429298239027	0.000123532056346756	0	0	6.26295749678109e-05	0	2.38592351376421e-06	0.000228543450035573	0.000857260439525304	0.000139236653968154	0	9.06059078978254e-06	0.000413044268026523
S38	1.67026094178784e-05	0	0.0168241234091397	0.0582965821345865	0.0602333310577124	2.59393134373764e-05	0.0108632456029068	3.47364370625218e-06	0.00360439159603683	0.00346098913897966	0.0367384645999398	1.45083893369719e-05	0	0.000531281218951148	0	0.0349234692049331	0.00285225172209141	0	0.00315096371528901	0	0.0200766612517067	0.0186756423235211	0.195054625440802	0	0.0199590874198363	0.0203723153256058	0.00634406440082334	0.00508436161148769	0.0143880538455084	0	0	0	0.000962811644538922	0.0296344449549357	0	0	0	0	5.92079601418097e-06	0.0167823464101733	0	0.00015028851679227	0.0142904548620258	0	0	5.91881605876359e-05	0.00479115810428976	0	0	0.00051629417489998	0	0.0329111504102821	0.000536682360555763	0.00190685901617421	0	0	0.00269567721906925	0	0	0.00255508362950289	9.84142507915097e-05	0.00451257244464272	0	0	0	0.0138263505241687	0	0	0	0	0.0898875315390685	0.00120737473990447	0	0	0.025120228383206	0.0031547281587388	9.8196836057567e-05	0	0.0120065951983963	0.00026633979879429	0	0	0	0	0	0.0108944301803146	0.00418106046230106	0	0.00229946142586595	4.66468140334975e-05	0	6.95155647661398e-06	1.76172228206756e-05	0.00162664999533834	0.0053847989134164	0	0	0	0	0.000443740833032206
S39	0.000388457208859714	1.02006908431311e-05	0.00112996532762931	0.144988502125368	7.05026950568931e-05	0.0332683186628634	0.00217350943872516	0.0662396811325075	0.00479963657318406	8.53911098028131e-05	0.00276012452058274	6.42942793898767e-05	5.52376323274685e-06	2.93745404313439e-06	0	0.0251804348367846	0	0	0.0055265965252259	0.000493422466635682	0.0355871097063828	0.000492995396858129	0	0	0.0749369625228896	0.00216857033267818	0.000287651090486492	0	0.00268845167355544	0.00143807869144013	0.00233218619906691	0.000646682385933827	0.140148828116751	0.00517053151093298	0.0939667728645772	7.82665110229943e-05	0.00653009105883918	0	0.000757737751244593	0.00546692046999225	0	0	0.00240078698472613	1.61484752813007e-05	0	0.000258419934915456	0.000961786892371484	0.00155173667222812	0.0315189772500635	0.0132424084596415	0	0	0.00128535028317635	0.000150693897830625	0	0	0.00811162342339263	0.00306918368790657	0.00141185776615115	0.0834133437992465	0.000417671790587477	0.000310409584688771	0	0.0986848308940234	0.000128603032765627	0	0.0114219264034085	3.2516813012912e-05	0	0	0	0.00755516074946381	0	0	0.000426018539203249	0	0.00541296133349082	0	0.00178453080747848	0.00364814337422534	0.000532624926487027	0	0.000357434337983958	0.00051360631669327	0	0.00641696044903888	0	0	5.74713351751953e-05	0	0	0	3.42702079268015e-06	0	0.000164181368530484	0.000378105853983021	0.00034014426907958	0	0	0.000685462746146374
S40	0.011808564696983	0	7.15227777096818e-05	0.0107539930557505	0.0809501715173174	0.114640796050632	0.051662746290892	0	0.0830941214188978	0	0.00141040770510414	0.000125517937372336	0.00200075447197776	0.000370636052109598	0.144128360378448	0.000114696555694857	0	0.00342439102599542	0.0266225177695623	0.00578065444155702	0	0.000155236803206266	0	0	0.00837217741969908	0.0129437225509308	0.0104119262243464	0.0130835414914253	0.0265089249586991	0.0082050149991125	0.0290525313069118	0.0225121965463477	0.00522059559262419	0.0115539392340018	0.00272312078030313	0	0.0170679941625396	0	0.00134802440903824	0.0386329305963541	0	0	0.0230608642635934	0	0	0.00109082720864236	0	0.0105862818784124	0.000506289564871375	0.00102335335359769	0	0	0.013172664184912	0.00320550235806823	2.63432275131802e-05	0	0.00966666772734535	0	0.0101483858011041	0.0160269944639474	0.00305589316881509	0.0113723709703656	0	0	0.0268633316298278	0	0	0	0.00405800674965025	0	0	0.0189549953035006	0	0	0.000536108451616462	0	0.000281628689352915	0	0.000242071402914007	0.00113837698512326	0	0.00703786795953327	6.99461795729356e-05	0	0	0.00215586639935575	0	0	0.000562776151656269	0	0	0	0.00789147589456708	0.00892881124831922	0	0.00200815879183417	0.00466964111274494	0	0.000850517446243208	0.000107851003606487
S41	0.00657297200923268	0	0.00946703498942001	0.00402102384904297	0.0482960379313719	0.00153389124854792	0.00898046654865469	0.0158085868158586	0.167005982511283	0.00771097101133194	0.00431738249203309	0.000264931841590095	0.00224948407191841	0	0	0	0.0148464832046437	1.78363906575347e-05	0.0229553510053722	0.121213150845203	0.00805533092435043	0.00308020575722994	0	0	0.0437990585744777	0.000450770196597624	0.00228355503830992	0.00472275707710554	0.00696242155547652	0.00134946949471483	0.0212230519149104	0.00878722640853853	0.000515245348144774	0.0181767506786494	0.0010905464737396	0	0.00142580879773802	0	0.0033618813454113	0	0.00354032129129938	0	0.00568777561141957	0	0	0	0	0.00280352740624288	0.000376071590681418	2.91379871999665e-05	0	0	0.00830645903361279	0.00222379089330663	0	0	0.00539590819447214	0	0	0.00033917232960436	0.00906047352155216	0.00232557981570825	0.000872129570858841	0.00727884884028722	0.000266681812466856	0	0.00070034735432463	0.037896892372506	0.0132853230839547	0.000431422014936571	0	0.000868033634466797	0	0.00322371563196605	0.000471362288856962	0	0.00234828178499751	0.0201954657571897	0.000591257437603736	0	0	0	0.000287610378188543	0.0414527685647567	0	0.00143971516225921	0	0.00150216533005279	0.000288071393328291	0.0137420251372249	0	0	0	0	0.00186586043810259	0	6.17423383941865e-06	0	0	0.00160966705574325
S42	0.413155995911091	0.00733688663838022	0.000109228094242376	0.00407507275751452	0.000126536918578831	0.0200448395027782	0.0729544598595667	1.22078654809462e-05	0.00649385413223399	0.00084781171647785	0.000302452522398462	0.0008387254952898	1.60589927853973e-05	6.6805220071583e-05	0.000137962439361049	0.00237863597889087	0.00108905948478195	0.000243425214489677	0.000282706027397511	0	0.00579366745521185	7.88159967726742e-05	9.76099964905028e-05	4.67467697749754e-05	0.0281042365145179	0.0169305536464763	3.31601341354469e-05	1.11566525916455e-05	0.00303725491378501	0.00151435096334954	0	9.54910986294322e-05	1.23209032413626e-05	0.00473761749638994	0.000155270267862886	0	0.00229540670958489	0	0.00103053571718269	0.000969837473050103	0.00175184737578044	6.61577178311137e-05	0.00144513067736343	0.00326518864215599	0	0.100037731803679	0	0.000244463560410625	0	0.00189020346883594	0	0	0.0978480600240953	0.0291084757747863	0	0	0.000556899691011501	0	0.0130973663699927	0.00104462855296335	0.000398741996579815	0.000562950208717916	0	0	0.000152679736073143	3.34489695162667e-05	1.58689322229665e-05	0.000269601261347649	0	0	0	4.01977855631516e-05	0.00293501809289491	0	0	0	2.36163887850027e-05	0	3.87141430995135e-05	0.00598326377194015	0.000230727352494126	0.00212431953773608	0	0	0	0.00272036885799707	1.2348708728568e-05	0.00070167074412312	0.00040949075880303	0.000483133260217216	0	0	0.00916274072421182	0.000215777868014985	0.000341601700143282	0	0	0.00171342619544714	0	0.000145466471877918
S43	4.65769848011171e-05	0.0181793714705126	9.22484452774407e-05	0.0730941030004212	0.203200504829135	0.000237264594385481	0.105141392404204	1.97532264017902e-06	0.0365333688369735	1.86666548272891e-06	0.0063614615492989	0	0	0.000177034601156459	1.62123959981255e-05	0.00071551667407493	0.000464810599855958	0	0.00242307410601588	0	0.0104325316867156	0.00213992338149417	0	0	0.0319881008990034	0.000529801353818368	0.00204596385288511	0.000111425381345671	0.0462483079767892	0.000929707426427289	0.138958039610653	0.0205878037874343	0.00310728013280157	0.0138022202487143	0.0201964393089641	0	0	0	0.00137674537652437	0.00581378865605563	0	0	0.00719029746035781	0.012531366362419	0.00627965869707064	0	0	0.0110151197681022	0.064115537679933	0.0091838699209274	0	0	0.000761123103270169	0.000186118517717558	0	0	0.0232724670013141	0	0	0.0161723753155209	0.00390570125989971	0.00878011832490606	2.42333815842925e-06	0	0.000135347860073906	0	0.0173123189838559	6.22150856689639e-06	0.00582446897817065	0	0	0.000177290532127531	0	0	0.0028879901301376	0	0.00587313802638432	0	0.00161958518518542	0.00169353564919786	0.000181485720869398	0.00234158056016756	0.00296880729506162	0.00282120849915944	0	0.00831224035794863	0	0.00259865172950401	0.000886021777915297	0	0.000151506056458872	0.00282363320554067	5.4148253821707e-05	0	0.00179654399784797	0.00302989206746918	0	0	1.24492426852098e-05	0.000931918652951537
S44	0.00181936623528758	0.0431762814300009	0.000183200043055428	0.0343301928330293	0.000225436390401763	0.000642556162684968	0.159843319140363	4.08407459833626e-06	0.00572791109799349	0.000584424559936483	0.00191592635507148	1.53650207011748e-05	0	0.000194314605010242	0.0307403165629558	0.000164414943428597	0.016821240243348	0	0.00117380984368691	0.0207075771691391	0.0048747563761496	0.00276429611057301	0	0.00014082165008682	0.0151666835889265	0.000155465279496324	1.58217678785382e-05	0	0.019508794865689	0.00471842100674517	0.0014153943481	7.45232477400067e-06	0	0.00418880408102038	0.0053672917767643	0	0	0.000184352985865009	0.00542313931254566	0.000475087660322552	0.00582843567797559	0	0.00316899328491385	0.000610166558687185	0.00503618861140963	0	0	0.000500026172781835	0.000504244625793573	0.0303052496673731	0	0	0.0295231118240116	5.60177958815695e-05	0	0	0.0174895605665872	0	0.0444075910482305	0.00822533285969503	0.00273561773867251	0.00897770984999311	0	0	0.000130986913170213	0	0.0463813554062081	0.00736261931920472	0.0393340277784534	0	0	6.76803179333626e-05	0.00185169983472232	0.000234487931602106	0.000995687003883677	0	0.000506110430414649	0	0.000246911634199132	0.0250779580524343	0.000354257871122208	0	0.000210670983114487	0.0051366040871846	0	0.00753090208730115	0	0	0.000936442425603458	0	0	0.00574642326261608	0.00646412007273943	0	0.00172842069439338	0.00278820018587062	0.00117296694568855	0	0	4.45246643665715e-05
S45	0.139149460905053	0	0	0.0611723506321957	1.14572739103037e-05	0.0172254976623966	0.0146292756330629	0.167286888001447	0.0449596073103096	0.000735120909288415	0.000571509239792672	0	0	0	0	0.0701237474462499	0.000731014430398632	0.0073964147717045	0.00469734736133892	0	0	0	0	0	0.0371523718633488	0.00166446954631341	0	0.000124061536060835	0.00191947128289538	0.00102290678259434	0	2.51901839543309e-06	0.00147184608963265	0.00232888008565458	0.102099576936977	0.0302384368235215	0	0	0.000679947198109013	0.00232654443811206	0	0	0.00254374791431083	0	0	0.0181850118722658	0	0	0.00828304985517489	0.00570238940344917	0	0	0.0101277534411557	0.000131164601457131	0.000449164003474341	0	0.0175254164724259	0	0	0.00388523988107918	0	0.00275867901941133	0	0	0	0	0.0021610813897445	1.50916465395515e-05	0	0	0	0.00799606924516349	0	0	0.00026071861401991	0	0.066970058631785	0	0.00898238220815752	0.000982865584437932	0	0	0.011768532592353	0	0	0.00608585306288822	0	0.00513996204307377	0.000129172913418057	0	0	0	0.00025080259796159	3.04473610260508e-05	0.0018804393614346	0.0197218852757849	0.000848803742145574	0	0	0.00920024795926531
S46	0.0231254465506657	0.00195414012849425	0.136551649563815	0	9.59635923285073e-06	0.000669896543605176	0.00651765004486889	0.15047357161458	0.0228277073290772	0.00592903917840435	0.00558273130171059	0.000804363049492101	0.000877881700967796	0	8.94749196203687e-05	0.00486242835024798	0	0.0151096517953092	0.000949492526250132	0.240493114098057	0.039376864187139	0.00166301533055127	0	0	0.0218916851404265	0.00606807704927966	0	0.000655511114820887	0	0	0.0216856344670898	0.000387031615154339	0.000294763446681407	0.000494587383202949	0.0014155926180742	0	0	0	0.00207298437050255	0	0.000957517274356315	0	0.00444008004584872	0	0	0	0	0.0835853561541187	0	0.00026958341540778	0	0	0.000200056619833924	0	7.15184567760163e-05	0	0.000277627050008244	0	0	0.00067531818703143	0.00306159042317757	0.00272328856913592	4.00604441633427e-06	0.00558333126347055	0.000292059256792848	0	0	0.000104540820509492	0.00520377221654576	0	0	6.63428102800956e-05	0	0	0.0022948041110728	0.000197316801686791	7.31053436603896e-05	0.0326215152699479	0	0	0	0.00569434988178422	0.000106071796908414	0	0	0.00154707558976421	0	0	0.00649222311805923	0	0	0	7.88322879249636e-05	0	0.000471203810598938	6.68509056232936e-06	0	0	0	0.00724563020325742
S47	0.024618709054741	0	0.000936563058167579	0.0252390155385239	0.0227411375894749	5.93097396918269e-05	0.0260187900535134	0.000814292900090452	0.129671394537444	0.00174315947914813	0.0094145470608165	0.000503567965688584	0.0176102848844828	0	0.200484871309788	0	0.00609455838845921	0.0213593885352377	0.00274868384511306	0.0863338130646807	0.0107012922758005	0.00106807064111947	0	0	0.049588115086419	5.90498278655203e-05	0.00030905733318678	0.010076064885014	0.0331593132126437	0.00234133075811258	0.00300536623383549	0.0124914695782094	0.0019257031724934	0.00390316797765287	0.00294886436761838	0	0.00972413145808214	0	0.00276419721035979	0.0105929573583175	0	0	0.00222639582163029	0.00658138028416189	0.000147765062604912	0	0	0.000269975769093425	0	0.000904032596334174	0	0.00480318259253946	0.0117386683275717	0.00518524287189797	0	0.00188480133930583	0.0115492976347752	0.000882718176356803	0.00646370566635451	0.0180712532514337	0.0043774622463665	0.00784846099286821	0	0.00442526160285177	0.00130842743227483	0	0.0384360614995014	0.0016476975429087	0.0103817511826565	0.00123951945807771	0	2.47618183169079e-05	0	0.0140317603897655	0.00120204312047088	0	0.000713752269486696	2.16304226585458e-06	8.44939555060666e-06	0.00110107617127992	0	0.00103232499107888	0.0044924508408635	0	0	0.008586605436722	0	0	0.00116674047376464	0.000795299309264323	0	0	1.80131512595397e-05	4.4973834161847e-05	0.000574212786194387	0.00284999852748895	0.000264364296407205	0	0	0.000190294300124909
S48	0.000141603874520523	0.198642323844026	0	0	3.82872657333989e-05	0.00389019363126916	0.0463264322863096	0	0.0327445121085186	0	0.0703809840003493	0.0817614770533561	0.00631967419883225	0.000975598785001563	0	0.0255406331250386	0.0113670186922792	0.000316785213539826	0.0090817669003907	0	0.00128028165402349	0.000978331204021143	0	0	0.074711396357777	0.000456128628607025	0	0.00401596684742347	0.00010947863991644	0.00560722241388283	0	0.00358423856146134	0.000782784928956	0.00130413644681037	0.00034491277081418	0	0.00159331071227846	0	0.0124132969257893	0.000200093216013054	0	0	0.00220384751933493	0	0.00896663721896348	0	0	0.000762478170116399	0.00321153639364737	0.0178488465997143	0	0.0058833029421911	0.0473252263918986	0.000163092000704587	0	0	0.000865305647601894	0	0.0507301864992325	0.00814463280095622	0.00093061230821786	0.00138750626048192	0	0	0.00111013790041853	0	0	0.000471079777413144	0.00112733750481038	0.00123176469087801	0	0	0.00311612169494901	0	0.0190299182685961	0	9.71703662424512e-05	0	0.0137819655050037	0.00906362888984933	0.000119275331195523	0.00298120069376513	5.9187036415856e-06	0	0.000196251054287732	0.00203812642113948	0	0	0.00030791109642763	0.0017530964162158	0	0	0.000514655828831663	0	0.00322012375690568	0.00124804287477028	0.00173665520728937	2.94748752961127e-05	7.39173946747257e-05	0
S49	0	0	0.0129869657923136	0.0327564980043547	0.10349712388704	0.12225553083705	0.0277206836509345	0	0.0392002076905072	0.000156485926218803	0.00256313529603527	0	0.0274547141872778	0	0.000352360744748255	0.000430823189430165	0.00529189674250194	0	0.0403854718965312	0.0173758194971981	0.00169666275023163	0.0108071440438675	0	0	0.0147108397660757	0	0.0188092590564011	0	0.01865445602043	0	0	2.92619153558412e-05	0.0138772363350541	0	0.0253347867433189	5.59758232436761e-05	0	0.00039054414481287	0	0.00105138903162667	3.6077594125798e-06	0	0.0186649713494691	0.00432827390519752	0	2.0668106727089e-05	0	0.00148649593083781	0.0798570792845242	0.00161416191938485	1.15328705546924e-05	0.00207965492195378	0.00477605793125371	0.00107364834506228	0	0	0.0060397446022192	0	0	0.00673653494428233	7.36302543055831e-05	0	0.26995250928805	0	0.00107071874488679	0	0	1.348828963705e-06	0	0.000649071084424753	0	0.000206777195293501	7.94319586303087e-06	0	0	0	0.011005817938382	0	0.000655414745863885	0.000407833098520755	2.41737879952552e-05	0	0.00840258323056593	1.00600042075531e-05	0	0.00974380351011315	0	0.00183931973227961	0.000127511820253891	0.000225224114494677	0	0	5.86559526371563e-05	1.02252051604375e-06	0.00420724845789776	0.0055642843803743	0	0	0	0.00156355126655173
S50	0.074595192903837	0	0.000705228113036414	0	0	0	0.000140214037463033	0	0.0851136204287246	0.113286920350946	0.00505608516787132	4.54503650286499e-05	0	0.00156682194959655	0	0.0259892108699353	0.055523384186919	0	0.0647506490279198	0	0	6.12623055428934e-05	0	0	0.00588071541888137	0.0293454753919982	2.81501566389121e-05	0.00883748721365395	0.0405366458788997	0.0159823350889708	0	0	0	2.27073718546997e-06	0.00163655209753537	3.5889050353146e-05	0	0.158913913921731	0	0	0	0	0	0	2.79185350814639e-05	0.0448619532745897	0	0.00017990323755248	5.37043337973227e-05	0.00338268616832691	0.00270828368765495	0	0	0.035779408244125	0	0	0.000871473079973775	0	0	0.0396178920798476	0.000931895452495384	0	0	0	0	0	2.12579293077906e-06	0	0	0	0	0.00589499056024246	0	0	0	0	0	0	0	0.000354878235644743	0.000317468748779652	0	0	0	0	0	0	0	0.0201580012771794	0.00102029199585653	0	0	0.000158413461858289	0	0.00872589248045642	0	0	0	0	0.00230354711279163
S51	0.0031028868932292	1.47534329222536e-05	0.0126860688749135	0	0.0240436239319558	0.0190303764871768	0.0865688230289691	0.0363346909248951	0.200090815302298	0.00566485998316229	0.0353773442635065	0	0.0593163034201517	0.000229534156500669	0	0	0	0.0297731607480042	0.0402253958270903	0.00181154478048905	0	0.00141071485761183	0	0	0.0156829230052968	0.00517604494351153	0.0100118171908638	0.0126065674679389	0.0777050820799893	0.0160956187991574	0	0.029395706057293	0	0.0561045092172285	0.000520817795760303	0.00758204736507064	0	0.0363898773431902	0	0.00240435790479448	0	0	0.0050157243839026	0	0	0.00126091517928775	0	0.00489109527435311	0.00756468529656872	0	0	0	0.00139871796404023	0.000335447232221926	0	0	0.00274246535679196	0	0	0.000818665770637772	3.57261605812592e-06	0.00724091543184747	0	0	0.00985298666857944	0	0.0123112628952467	0	0.0135153786940163	0	0	0.000184640802493146	0	0	0	0	0.000230646455421191	0	7.46267017051516e-06	0	0	0.0114071460032091	0.000116031648707592	0	0	9.5720064344102e-05	0	0.00282818762900791	0.00395302035703778	0	0	0.020578580302812	5.80466684876108e-05	0	0.00682625283333106	2.07020170001139e-05	0	0	0.00200756312542218	0.000233508774694733
S52	0.00376600068391815	0	0	0.0512847072497447	0.0753359932489916	0.140494437221676	0.0536634097290322	0.0637425749335655	0.00319276976188547	0.132203803978235	0.0155647319252892	0.0166170857501166	0	0	1.03629527020097e-06	0.0108217807048824	0.0374058728106024	0	0.00916691924433935	0	0.0076169094003111	0.00452663585868943	0	0	0.0508075716510974	0.0106008044510258	0.0070576024238208	0.000326733038729395	0.0381127301716956	0	0	0.000132884853227873	0	0.00807024906670407	0.0124870400427732	0.00776185669027063	0	0	0.000468652008569964	0.0527258664762185	0	0	0.00354348010402588	0	0	0.000500829689464378	0	0.00396759507038483	0	0.0057906512014046	0	0.00406355057495564	0.0186924157908231	9.91163376382917e-06	0	0	0.00793649659609458	0	0	0.012758800026024	0.00632176826664593	0.0117944575333309	0	0	0.000116883221376688	0	7.64474978690182e-06	1.40482429769719e-05	0.00819186984257209	0	0	0.00671542584939885	0	0	0.00170448626671924	0.00274695319063201	0.0245244496801347	1.88920048091769e-05	0.00582347682355558	0.000723325306339441	0	0	0.000474118298787641	0.000522861765353424	0	0.00850816106844967	0	0	0.0003815845484514	0	0	0	0.0069525253502797	0	0.00140994840515665	0.000453925132426957	0	0	0	0.00125557885260482
S53	0.00722552904481666	0.000183796890987465	5.90193756738711e-05	0	0.00193234920992872	0.000114461508993136	5.99284852943845e-05	2.38575690202484e-05	0.0237386122889017	6.25515028708689e-06	0.0362603093791816	0	0	0	1.84382107628333e-05	0.00105689140522904	4.89031687241665e-05	0	8.60712170484107e-06	2.08787042828227e-06	0	0	2.7155549500095e-05	0	0.112550893101316	0.036622108088192	0.00020170716476615	0.00132447947206729	0.0435797742010637	2.44030323572109e-05	0	0	0.000705965503608252	0	5.34667900630781e-05	0	2.46761388151737e-05	0	0.0783491785170306	4.29858256014841e-06	0	0	0.00338838690239077	0	0	0.00287581066645189	0	6.5939551705054e-05	0.00277691524333686	0.00434919681918976	0.0459730778367317	0.100130872759066	0	0.141533163654791	0	0	0.00777239218339269	2.17374754769104e-05	3.34875724324083e-06	0	0.0108692884009097	0	0	5.19896635945288e-05	2.38352653528843e-05	0	0	0	0.016589714436064	0	0	0.0366852256205692	0	0	0.00422224997649909	0	0.0436082453434621	0	0	0.00121869613776923	0.000413694488429283	0	0.00082262269208073	0	0	0.0102277724127277	0	0	0.00394956930165773	0	0	0	0.000134624139706366	0	0.00136512562863606	0	0	0	0	0.00290518263230622
S54	0.30455957459196	0.000231898869405124	0.195144209497182	0	0.00155142927600488	0.000402860723317208	0.0228851885750685	0.015710186614967	0.0778558703488956	0.0298195492296223	6.81294926392054e-05	0.000699882981511497	0.0105792920079179	0	0	0	0.00069088955720239	0	0.0138037252576345	0.000303163596807465	0.00447507292491869	0.0223989721713767	0	0.00283377661477094	0.00029492306955359	0.00554431566475006	0.00648331669113362	0.00270156924054735	0.00197710354851123	0.00189833925279368	0	8.89106856411718e-05	0	0.000306088249285658	2.4419343012407e-05	0	0	0.00717225321884824	0.00506248845334418	0	0	0	0.000623036653715044	6.39159745963629e-05	0	0.195509637559622	0	4.23899187799607e-06	0	0	1.21608182104641e-05	0.00510561732061225	0	0.000472068257281369	0	0	0.00107420507958145	0	0	0.000854774437285047	0.00223765435544598	0.00044240219861127	0	0	0	0	0	0	0.00107835466275795	0	0	0.000973330604525432	0	5.42763631193095e-05	0.000215684478583371	0	0	0	0	0	0	0.000388608149510977	0	0.00212431915025208	0.00894030800700961	0	0	0	0.000212632363341563	0	0	0	0	0	0.00610073721440291	0	0	0	0.00445403407758162	0.000590136944799393
S55	0.0009790013009844	0.00137988690622387	9.7134434162073e-05	0.00782821510654412	0.0495368438567988	0.0736016991873146	0.0303885908242133	0.00932796703997188	0.0817881085704004	0.00312040746502725	0.0197229758160977	0.0133668544927578	0.00961616706476604	0	0.0443338511507385	0.00106694119080944	0	0.00683888960752445	0.0133813254185253	0.00333243782496109	0.00493474973548278	0.00563735226901265	0	0	0.0350450886934822	0.00494925933681206	0.000816234061065814	0.00257033197452423	0.018135535838324	0.0374575080864681	0.181977193195626	0.0245546002843967	0	0.00171650553743958	0.00598194361390617	0	0.0183792221986268	0	0.000440671617388973	0.0113625948341945	0	0	0.0132078848328082	0.0418023354466477	0	0	0	0.0162266449188012	0	0.000255689125443313	0	0	0.00242592256335278	8.08929373974936e-05	0	0	0.0040034911844555	0	0.0344075504843734	0.0132477999768959	0.006188307809955	0.00249598302959213	5.76444955565691e-05	0	0.000116787880155223	0	0.0106048575937505	0	0.00639711634190225	0.00107286826224379	0	0	0	0	0.00177186772821009	0	0.000730128860163673	0	0.0185184753733595	0.000335883867054369	2.18685883312964e-05	0.00281000952123913	0.00282786216856103	0	0	0.0113477272857779	0	0	0.00254224434676263	0	0	0.00211575708156509	0.000105158824060754	0	0.00203734460915018	0.00609137446529103	0	0	0	0.00190140176536613
S56	0.024252291807679	0	1.19655825303606e-05	0.0325479242412535	0.0761677583484085	0.079659551465974	0.0777009534832478	0.000398988764318543	0.0266173954272883	0.0100976152818815	0.00932209299014265	0.0565222940905647	0.0216284248287988	0.00344725548808582	0	0.00452998163058716	0.00245262162558825	0	0.0332400285239852	0.0061314733079004	0.018027569510753	0.0137523934849786	0	3.553861985294e-06	0.00811267593569091	0.0455876461140421	0.000923793858259772	3.81709153572485e-05	0.0226392129630212	0.0106710126976548	0	0.0300851211225476	0.0011920922752814	0.0156828393352403	0.00186385088497481	0.00391836078186732	1.16272075573036e-06	0	0.00259394327911732	0.0372835068136792	0	0	0.0134052636458905	0	0	0.00196758187259714	0	0.000322164585265	0.00628799154273541	0.090344683557606	0	0	0.016249649298762	0.00815989224212642	0.000271795907569319	0	0.0262011170242609	0	0	0	0.00627072194644144	0.00650779432442669	0	0	0.00449755634601586	0	0	1.04837887082739e-05	0.00531055512189541	0	0	0.000598190804014601	0	0	0.00765395707599232	1.12701708362093e-05	0.00207226765329062	0.0355505892907946	0.00349122858884252	0.0174236292662592	0.000522078132628312	0.00400192211525051	0.00338711737180957	0	0	0.00688827518852923	0	0	0.00174507083283911	0.00139101701823512	0	0.0024964732394343	0.00566622864980047	6.75629220092521e-06	0.000512373044415365	0.000135665001376353	0.00105139945488788	0	0	0.000434894854335474
